point_id,ts,anchor_ids,ranges,X_LOCAL_BLE,Y_LOCAL_BLE,Z_LOCAL_BLE
A10B5,1729689439934,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, 26.63, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689440479,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.17, 5.04]",1.051,23.842,3.276
A10B5,1729689441022,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689441487,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 24.0, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689442031,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 24.0, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689442574,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.17, 5.12]",1.051,23.842,3.276
A10B5,1729689443215,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, 26.56, 24.0, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689443759,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689444303,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689444830,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, nan, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689445296,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, 16.24, nan]",1.051,23.842,3.276
A10B5,1729689445839,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 24.0, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689446383,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689446927,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689447391,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.66, nan, 24.0, nan, 5.12]",1.051,23.842,3.276
A10B5,1729689447934,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689448398,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 24.0, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689448943,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689449487,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689450031,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 24.0, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689450670,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.56, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689451311,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, 26.56, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689451855,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689452399,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689452942,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689453406,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689453871,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, nan]",1.051,23.842,3.276
A10B5,1729689454415,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689455055,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.63, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689455599,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689456223,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[nan, 26.56, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689456766,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689457405,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.56, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689457950,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689458415,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, nan]",1.051,23.842,3.276
A10B5,1729689458879,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, nan, 5.12]",1.051,23.842,3.276
A10B5,1729689459518,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, 26.63, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689460158,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.63, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689460798,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.63, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689461342,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 24.0, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689461807,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, nan]",1.051,23.842,3.276
A10B5,1729689462270,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689462813,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 24.0, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689463279,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689463822,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689464286,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, nan, 5.12]",1.051,23.842,3.276
A10B5,1729689464830,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689465374,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.39, 5.12]",1.051,23.842,3.276
A10B5,1729689465918,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 24.0, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689466382,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689466830,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, nan, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689467295,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, nan]",1.051,23.842,3.276
A10B5,1729689467758,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689468398,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.56, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689468862,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689469325,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.24, nan]",1.051,23.842,3.276
A10B5,1729689469870,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689470414,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689470878,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, nan, 5.12]",1.051,23.842,3.276
A10B5,1729689471342,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.24, nan]",1.051,23.842,3.276
A10B5,1729689471886,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689472430,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.39, 5.04]",1.051,23.842,3.276
A10B5,1729689472974,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689473423,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, nan, nan]",1.051,23.842,3.276
A10B5,1729689474062,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.63, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689474606,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689475054,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, nan, nan]",1.051,23.842,3.276
A10B5,1729689475694,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.63, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689476334,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.63, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689476878,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689477422,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689477966,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689478430,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689479070,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.56, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689479710,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.56, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689480254,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689480797,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689481438,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.56, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689481902,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689482446,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689482910,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689483454,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689483996,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689484541,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689485086,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689485629,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689486173,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689486717,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689487261,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689487901,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, 26.63, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689488366,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689488910,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689489358,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, nan, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689489902,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.17, 5.04]",1.051,23.842,3.276
A10B5,1729689490365,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689490909,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689491374,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689491917,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689492381,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, nan, 5.12]",1.051,23.842,3.276
A10B5,1729689493021,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.63, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689493565,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.17, 5.12]",1.051,23.842,3.276
A10B5,1729689494030,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.24, nan]",1.051,23.842,3.276
A10B5,1729689494574,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689495118,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689495662,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689496125,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.85, nan, 5.12]",1.051,23.842,3.276
A10B5,1729689496669,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689497134,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, nan, 5.12]",1.051,23.842,3.276
A10B5,1729689497773,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, 26.56, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689498413,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, 26.56, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689498877,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689499421,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.66, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689499885,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689500429,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, 26.56, nan, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689500973,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689501517,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689502158,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, 26.56, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689502797,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.56, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689503341,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689503885,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689504525,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.66, 26.56, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689504989,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, nan, 5.12]",1.051,23.842,3.276
A10B5,1729689505533,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689505997,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.66, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689506541,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.66, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689507181,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.56, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689507646,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, nan]",1.051,23.842,3.276
A10B5,1729689508285,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.56, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689508925,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.56, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689509469,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689510013,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689510557,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689511021,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689511565,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.66, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689512109,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689512653,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689513197,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689513741,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.66, nan, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689514205,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689514749,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689515293,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689515757,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689516301,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.24, 5.12]",1.051,23.842,3.276
A10B5,1729689516941,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, 26.56, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689517485,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689518029,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689518573,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689519117,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689519581,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 24.0, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689520125,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.39, 5.12]",1.051,23.842,3.276
A10B5,1729689520669,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.61, 5.04]",1.051,23.842,3.276
A10B5,1729689521133,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.59, nan, 23.85, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689521773,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, 26.56, 23.92, 16.9, 5.04]",1.051,23.842,3.276
A10B5,1729689522237,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689522781,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.31, 5.04]",1.051,23.842,3.276
A10B5,1729689523244,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.66, nan, 20.34, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689523789,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.51, nan, 23.92, 16.39, 5.12]",1.051,23.842,3.276
A10B5,1729689524253,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 20.41, 16.68, nan]",1.051,23.842,3.276
A10B5,1729689524813,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.66, 26.63, nan, 16.9, 5.04]",1.051,23.842,3.276
A10B5,1729689525357,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.66, nan, 23.92, 16.46, 5.04]",1.051,23.842,3.276
A10B5,1729689525997,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, 26.56, 23.92, 16.46, 5.04]",1.051,23.842,3.276
A10B5,1729689526541,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 23.92, 16.39, 5.12]",1.051,23.842,3.276
A10B5,1729689527005,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 24.0, nan, 5.04]",1.051,23.842,3.276
A10B5,1729689527549,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, 16.17, 5.04]",1.051,23.842,3.276
A10B5,1729689528045,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[nan, 26.63, nan, nan, nan]",1.051,23.842,3.276
A10B5,1729689528589,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 24.0, 16.31, 5.12]",1.051,23.842,3.276
A10B5,1729689529133,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.73, nan, 24.0, 16.24, 5.04]",1.051,23.842,3.276
A10B5,1729689529677,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[42.81, nan, 23.92, 16.24, 5.12]",1.051,23.842,3.276
